Date,AAPL,FB,NVDA,PYPL,SHOP,SQ,TDOC,TSLA,TWTR,Z
2019-08-14,146189600,18903700,10497000,9538800,2397700,8577900,1566300,47813000,11638700,3712500
2019-08-15,108909600,12925900,11930000,6975800,1582200,7080300,2681700,40798000,12583100,3288200
2019-08-16,110481600,12654600,25199000,5840900,1320600,5421400,2038700,25492500,7998800,2950600
2019-08-19,97654400,9691200,20377800,5718300,1200700,6975800,841200,26548000,10276500,1978400
2019-08-20,107537200,10083400,11579700,4358600,2071700,7008600,876300,20626000,11342500,1999600
2019-08-21,86141600,8398200,10681100,5415900,2421200,5536400,627300,38971500,12018600,1395100
2019-08-22,89014800,10821400,7587200,3863600,2084800,4694400,570200,32795000,8277000,1469300
2019-08-23,187272000,17323400,14201400,7456400,2902400,9173800,1332900,42693000,14036200,1439800
2019-08-26,104174400,8773600,7955200,3666900,1996200,5257600,797900,25259500,6403600,2781900
2019-08-27,103493200,14399600,7274200,4937400,2791900,5207100,931700,27081000,16087500,4875400
2019-08-28,63755200,9386100,6390300,3256100,2743600,4559600,511300,16127500,10418400,1814800
2019-08-29,83962000,10128700,8949400,3930900,2407400,4421800,767500,25897500,10594400,2247000
2019-08-30,84573600,10774500,7265400,3957900,2922600,5828500,579200,46603000,8863600,1262800
2019-09-03,80092000,9779400,7403500,4037700,1965500,12051700,686000,26770500,16159600,1790500
2019-09-04,76752400,11308000,5693200,3691200,1339900,6637100,3286200,28805000,11567900,5895600
2019-09-05,95654800,13876700,17391900,5348700,2218500,8160400,1590600,36976500,19319800,6770200
2019-09-06,77449200,15226800,9424400,4675800,1723700,4744100,1424100,20947000,13108500,2860400
2019-09-09,109237600,14722400,10438100,10959000,4518100,11684400,1215000,24013500,14547400,3754300
2019-09-10,127111600,15455900,8820300,13428000,5254600,9394000,1209100,24418500,14040100,5068300
2019-09-11,177158400,11761700,9037800,7006300,3215200,11561400,1351300,50214000,7861200,3674400
2019-09-12,128906800,11419800,8196000,11585400,3080000,15301200,2453900,42906000,8251700,2650800
2019-09-13,159053200,11441100,8114800,8390200,2676600,11657500,2014200,26565500,8059600,2031500
2019-09-16,84632400,8444800,5795800,5215600,2855300,12394000,1038700,23640500,6187900,1469800
2019-09-17,73274800,9671100,5576200,4097400,5533500,9225100,662400,19327000,8654400,2331100
2019-09-18,101360000,9681900,6453800,6624300,2701100,8644200,951300,20851000,7845100,3163000
2019-09-19,88242400,10392700,6136900,5017100,1766900,7094000,1111600,23979000,7372600,1554000
2019-09-20,221652400,19934200,8756100,10427300,2783200,9204200,1901200,31765000,19372900,2819600
2019-09-23,76662000,13327600,6242800,3312800,2469300,8773800,1503400,21701000,9992400,3138800
2019-09-24,124763200,18546600,7931700,6367900,5263400,19489000,2105700,64457500,16120700,2740500
2019-09-25,87613600,18068300,7710800,5457300,5484400,10034000,2983200,47135500,9731600,3919200
2019-09-26,75334000,16083300,5864100,4719800,2935900,16447900,1127500,59422500,5951400,2589800
2019-09-27,101408000,14656200,9051400,7189400,2181200,10698900,1455800,55582000,11933700,3053300
2019-09-30,103909600,10740000,4654600,7390700,2060200,7317400,873500,29399000,7541400,1781500
2019-10-01,139223200,17073000,9150200,5694500,2010700,7549200,1776900,30813000,9278800,3072900
2019-10-02,138449200,16151700,7334300,7879000,2206200,8834100,2950600,28157000,9306300,2910500
2019-10-03,114426000,16086300,11264700,4846100,3137200,8082800,2191400,75422500,13421400,1959800
2019-10-04,138478800,10430200,6638100,5458000,2754000,5073400,1178200,39975000,6283700,3147200
2019-10-07,122306000,9178300,12024600,3711300,1400600,4115000,1036600,40321000,6563700,2522800
2019-10-08,111820000,9466900,11110900,7027600,1967300,4664600,852800,43391000,7304300,2780000
2019-10-09,74770400,7556900,7310300,4988600,1448800,4088100,1204500,34472000,8021300,3689300
2019-10-10,113013600,8605000,7728100,4281600,2175800,4440600,829900,31416500,6718000,3755000
2019-10-11,166795600,14930500,11160100,4762900,2261200,9084300,1351400,42377000,9198900,3973500
2019-10-14,96427600,7006000,5001000,2953500,2122400,3660100,843100,51025000,6393600,3004000
2019-10-15,87360000,15039100,16603100,4579600,2033400,6189700,1167900,32164000,7676700,4024100
2019-10-16,73903200,10516900,10723600,4327000,2489200,4187300,738500,33420500,8324900,3062800
2019-10-17,67585200,9603000,6585900,3996300,1684300,5565000,894900,23846500,7147100,3631600
2019-10-18,97433600,16874200,7686000,7260700,2657600,7905500,628100,28749000,12582900,2908200
2019-10-21,87247200,8122600,6546700,6694400,1797200,5468700,1087200,25101500,9351100,3837100
2019-10-22,82293600,19537600,8218000,11298100,3090400,7093700,646700,23004000,12817700,3590400
2019-10-23,75828800,12300400,6997900,16470200,2366000,7628800,494000,26305500,20276200,2415800
2019-10-24,69275200,11413500,5800500,23689200,3133500,7998100,431600,148604500,105112500,2194800
2019-10-25,73477200,8061200,10577300,12070900,2241600,5189300,482400,150030500,43837200,1898600
2019-10-28,96572800,13657900,8269800,7004200,2842500,7171200,989000,94351500,29893900,2336600
2019-10-29,142839600,13574900,5280900,5420900,5351800,4030900,1228000,63421500,20674800,2543500
2019-10-30,124522000,28734600,5149000,4204900,2041800,4832800,1499400,48209000,25518700,1707300
2019-10-31,139162000,42286500,5243300,7200500,1789400,4416100,4985100,25335000,36865100,2681400
2019-11-01,151125200,21711800,7091000,5489800,1600500,6184900,2061900,31919500,22716700,2053900
2019-11-04,103272000,16371300,9417900,5818400,2622600,6046700,3879500,43935000,20340200,1363200
2019-11-05,79897600,9942000,7521700,9236200,2806000,8552000,1140100,34717000,16645900,1888200
2019-11-06,75864400,10973000,6725300,7332200,1635900,12855600,960800,39704500,15313800,2057500
2019-11-07,94940400,13473000,7008500,9088400,2448900,25984000,1055700,72336500,22740600,5746800
2019-11-08,69986400,10760800,4727500,5451300,2467200,11629500,883700,30346000,10619500,10239800
2019-11-11,81821200,8631200,6085900,5391000,1747800,12711100,669800,49933500,9675000,3929800
2019-11-12,87388800,17615500,7087600,6715200,1677200,11296300,1033800,36797000,15144200,3673000
2019-11-13,102734400,10860700,7504700,5246600,1964200,5509200,747000,42100500,9217700,2288900
2019-11-14,89182800,9040500,12952000,4978400,1653500,7406800,586400,32324500,13684600,2544400
2019-11-15,100206400,11524300,26340700,5639600,1020500,7791800,856700,24045000,12163300,2286000
2019-11-18,86703200,16167200,14364700,4830400,1743500,7409100,1186000,22002000,14493100,1817300
2019-11-19,76167200,19056800,10364100,7954100,1428400,6884200,1143600,38624000,9950900,2381900
2019-11-20,106234400,12355400,11814700,5953500,1656900,9595800,1827300,33625500,14280400,2718000
2019-11-21,121395200,12131000,7209700,7525100,1353100,7864400,890800,30550000,24304400,3124900
2019-11-22,65325200,9959800,5602500,6448800,1116300,5804200,1664800,84353000,14188300,3654400
2019-11-25,84020400,15272300,12661900,8336100,1371800,9599300,2220700,61697500,14035700,2732600
2019-11-26,105207600,11735500,9631100,13126400,2876600,9981100,1250300,39737000,16323900,2282600
2019-11-27,65235600,12736600,5394600,7553400,2413600,4412900,881400,27778000,14151900,2274400
2019-11-29,46617600,7985200,3538900,4439500,1206700,2478400,455800,12328000,7814500,933600
2019-12-02,94487200,11503400,9300900,7182600,2970200,6758200,1944800,30372500,14524700,3097200
2019-12-03,114430400,11595300,11630800,8947500,3269800,4432700,1293200,32868500,16399500,2138000
2019-12-04,67181600,8456300,6835600,7848700,5600800,3715100,903200,27665000,9765000,2621100
2019-12-05,74424400,9740400,4622100,5635800,3242200,4265000,1067500,18623000,11060800,1603200
2019-12-06,106075600,12270600,5805900,7018000,2198700,4058400,2204300,38062000,10869700,4778800
2019-12-09,128042400,11954800,5297000,5641300,4074600,4335100,1377700,45115500,9955100,3916300
2019-12-10,90420400,9475700,6409700,5316500,1514700,6047200,941900,44141500,12362400,3960400
2019-12-11,78756800,8036800,5844900,5779700,1837900,6518000,856100,34489000,11006200,3506500
2019-12-12,137310400,23734800,10108700,6379500,2171400,4827300,812000,38819500,18912600,2460200
2019-12-13,133587600,18798000,11367600,6998800,3257000,7047500,984700,32854500,12836700,3202100
2019-12-16,128186000,14911500,8024400,8465400,2621700,6325600,1156700,90871000,15852100,3147600
2019-12-17,114158400,10175700,8029900,8165900,2464100,4937700,1013200,42484000,11906500,1814500
2019-12-18,116028400,23274400,8588700,6477900,3070700,3992400,1496100,70605000,19030900,5300400
2019-12-19,98369200,16514600,11134000,6590000,1941000,6120700,909800,90535500,19880000,1788500
2019-12-20,275978000,27306900,15076100,9823200,1684200,6258500,804200,73763500,21854600,2106900
2019-12-23,98572000,13348900,8876500,4659000,1429000,5402500,636600,66598000,13983300,1708000
2019-12-24,48478800,6046300,3471600,1680000,1527300,3538700,229500,40273500,4290500,2200200
2019-12-26,93121200,9350700,4571300,4049900,2349800,4246100,395700,53169500,9797300,990300
2019-12-27,146266000,10284200,6366100,3379600,1913300,4308500,570400,49728500,10409400,1478000
2019-12-30,144114400,10524300,6451400,3769200,1826900,6501900,695500,62932000,9391200,1513000
2019-12-31,100805600,8953500,5775100,4080500,1122200,5339600,763400,51428500,11050600,1530700
2020-01-02,135480400,12077100,5938400,7418800,1396700,5264700,1417300,47660500,10721100,2183400
2020-01-03,146322800,11188400,5134600,7098300,1031700,5087100,551600,88892500,14429500,2143700
2020-01-06,118387200,17058900,6565900,6764500,1686000,5905200,1038100,50665000,12582500,2514400
2020-01-07,108872000,14912400,7871400,6898700,1552900,10368200,970000,89410500,13712900,2173000
2020-01-08,132079200,13475000,6927700,8293600,1550100,11899200,949200,155721500,14632400,2738900
2020-01-09,170108400,12642800,6377800,5944700,1784400,8739100,983600,142202000,10865500,1792000
2020-01-10,140644800,12119400,7907400,6965100,1804100,6704900,1118800,64797500,11148900,1409200
2020-01-13,121532000,14463400,7996000,9652500,1999800,9763800,4249000,132588000,11001300,1800800
2020-01-14,161954400,13288900,8977200,7182000,1505500,6076400,1878200,144981000,9814200,2838000
2020-01-15,121923600,10036500,6577600,5955200,1632900,9214600,1565200,86844000,11262300,2434900
2020-01-16,108829200,10015300,7104800,4770900,1466900,6066600,1053400,108683500,19919900,4476900
2020-01-17,137816400,15905900,6344800,9730400,1869200,4960200,1229600,68145500,19303500,3008400
2020-01-21,110843200,14275800,5447900,8746200,2139300,4912900,1809200,89017500,17055600,1671800
2020-01-22,101832400,12212800,5981000,5305300,2358400,4916500,1705400,156845000,12851800,1498900
2020-01-23,104472000,11195000,6112900,8533900,2445000,4552700,1389000,98255000,14887200,1493400
2020-01-24,146537600,11905800,9337800,7124000,2141100,10976700,1330700,71768000,12336600,3082700
2020-01-27,161940000,13810700,11763400,7002300,2247400,11085100,1448100,68040500,11800800,2009600
2020-01-28,162234000,13413800,7774400,6433000,1536100,15597200,887500,58942500,9739400,2070800
2020-01-29,216229200,33181300,6471200,9236800,1808500,11946800,1433500,89007500,7563700,2007200
2020-01-30,126743200,48775500,7262600,13653300,1507100,8730000,1508800,145028500,12083800,1268900
2020-01-31,199588400,31359900,9260500,9467200,2180200,7514200,1002000,78596500,12033100,1860700
2020-02-03,173788400,15495600,6389100,8234700,1850700,15181900,891400,235325000,14190900,1051400
2020-02-04,136616400,19628900,6788600,7396800,1779800,10405800,1588700,304694000,14598200,1612000
2020-02-05,118826800,12538200,5205500,7595300,2131700,10671600,1377800,242119000,20468200,2166500
2020-02-06,105425600,10567500,5457100,4020300,1673200,6172300,1066600,199404000,87659700,3462100
2020-02-07,117684000,12242500,4743800,4166300,1194400,4650600,1060300,85317500,31135100,2773100
2020-02-10,109348800,11856400,13240200,4868000,1865000,4150200,1030800,123446000,34860300,2055800
2020-02-11,94323200,25030800,15963900,4677400,2693000,3972800,1050300,58487500,14464700,2611700
2020-02-12,113730400,13813700,9366100,6482300,9779400,3574900,1339200,60112500,20716400,1706100
2020-02-13,94747600,15396600,13200400,6066300,4522500,6872100,1091700,131446500,19621400,3722400
2020-02-14,80113600,10741700,26048100,5769900,2208200,5073200,1090800,78468500,12210400,1319500
2020-02-18,152531200,15609200,15504100,5085700,2446400,4723800,1862200,81908500,16793600,4773000
2020-02-19,93984000,12135100,17358300,4878600,1785800,9115000,2199000,127115000,19068600,6918000
2020-02-20,100566000,13109200,20251300,7212900,2466900,12070000,1894300,88174500,17273400,19299000
2020-02-21,129554000,14092300,19204500,5894500,1925800,7739700,1581700,71574000,15312000,6756600
2020-02-24,222195200,23080100,21422900,10139300,3288000,11071500,1913500,75961000,25155400,8578600
2020-02-25,230673600,21433500,26387400,13636100,3408400,9425300,3651600,86452500,19841300,3249700
2020-02-26,198054800,16524500,18693300,10301800,2532000,11164000,3452500,70427500,18044300,4724000
2020-02-27,320605600,21682600,22660400,15461900,3716800,35935000,8996500,121386000,27234100,3915400
2020-02-28,426510000,32568900,28331300,17213100,3455400,23461400,6011500,121114500,33478200,5708900
2020-03-02,341397200,24949000,22268600,13367000,3255500,17800000,2969900,100975000,39914700,3987100
2020-03-03,319475600,27984100,16319800,11912300,3157200,18049700,2242300,128920000,22973100,3029000
2020-03-04,219178400,23062500,14935200,8245200,2694500,13374600,2355900,75245000,14980300,1917900
2020-03-05,187572800,19333400,13508200,7671500,2460200,11269400,4000300,54263500,14132200,2322700
2020-03-06,226176800,24559600,12885300,8524300,2913500,16409400,4198500,63314500,20361100,3080600
2020-03-09,286744800,29949000,15354000,12458900,2986600,16418400,2441500,85368500,41767600,4511300
2020-03-10,285290000,24517800,14516200,11748500,2864100,11806900,5538800,77972000,27327600,4613200
2020-03-11,255598800,20373900,12499100,10756400,2812600,13618700,6149800,66612500,27445400,5096900
2020-03-12,418474000,43266300,20413500,20114400,4419400,19529200,3990100,94545500,32519500,7649200
2020-03-13,370732000,35028600,15870900,19170600,3314400,14666100,5298400,113201500,29059100,4584000
2020-03-16,322423600,39120400,18174300,16204900,4179900,27721300,4466200,102447500,28768100,7248900
2020-03-17,324056000,34255600,20840800,17969400,4240800,22695600,5500500,119973000,28741700,5475700
2020-03-18,300233600,37553100,21856700,16073300,3522400,27154600,5088700,118931000,31012700,9309000
2020-03-19,271857200,39862300,19137800,12181600,3247200,24555600,4803100,150977500,29980000,5218100
2020-03-20,401693200,32568400,20115900,14874400,4295700,26896800,4097600,141427500,28250700,8170800
2020-03-23,336752800,29830800,16096900,12969700,3650900,21783400,5493000,82272500,21882600,7807800
2020-03-24,287531200,30440400,27541100,13936500,3504700,26174700,8011900,114476000,32815900,8545800
2020-03-25,303602000,35184300,19835800,11814400,3563200,34929300,13377100,106113500,25738800,6619100
2020-03-26,252087200,26556800,17402700,9451200,3093800,23610400,5849500,86903500,20435300,5790800
2020-03-27,204216800,24879900,15970700,11312000,2569300,14655600,3862300,71887000,22069300,4477900
2020-03-30,167976400,22515200,15056300,8948600,1598800,12054300,3627200,59990500,20720800,4442600
2020-03-31,197002000,23676300,23749000,9881400,1950100,18349400,3186600,88857500,24993400,4022100
2020-04-01,176218400,19507600,16422800,9628400,2272700,16596400,3191100,66766000,20027000,5952000
2020-04-02,165934000,20886300,16894100,7077200,5205500,12871500,2340000,99292000,17114800,4224600
2020-04-03,129880000,25983300,16580300,7699500,2615900,18748600,1467400,112810500,25029700,3211200
2020-04-06,201820400,28453600,18197100,11999000,2766600,25521700,2679400,74509000,26014900,4877500
2020-04-07,202887200,31411900,19613000,10291500,3214200,17105000,3680100,89599000,25831100,5886800
2020-04-08,168895200,21664200,13561100,9385900,3353200,24785100,2822800,63280000,31240800,5492000
2020-04-09,161834800,23534300,13139100,10894900,2935400,30870900,2540300,68250000,22233200,4731600
2020-04-13,131022800,19355400,9960200,7716200,3120200,15199500,2279800,112377000,15059900,2526200
2020-04-14,194994800,21011800,13273700,8417900,3746600,17905500,2401600,152882500,13766200,3425100
2020-04-15,131154400,17423000,9153700,7821000,2684300,12468800,5345000,117885000,15822200,3625000
2020-04-16,157125200,23593200,18640500,9575600,3704900,19879200,3547400,103289500,21946600,3176000
2020-04-17,215250000,20974800,13478000,11069800,6141700,14044800,3244800,65641000,21129500,2992000
2020-04-20,130015200,16110700,11234700,10730700,6830500,14342400,2848600,73733000,16755400,2327800
2020-04-21,180991600,24850500,18379000,11736600,11050700,15333900,3276300,101045500,28093700,1827000
2020-04-22,116862400,33242000,12083900,12874300,5024100,13444900,2116900,70827500,28558000,3137400
2020-04-23,124814400,21426600,10604000,7563200,4383900,13098800,2442300,66183500,19019600,2736900
2020-04-24,126161200,28792000,8808200,10677500,5445600,9625000,2845900,66060000,15923400,3078500
2020-04-27,117087600,29197800,11984700,6678200,4030000,10241700,3635400,103407000,22490600,2583200
2020-04-28,112004800,21731000,11072600,9192300,3685700,11852100,5505100,76110000,23364000,2594000
2020-04-29,137280800,45954500,9479000,9891500,2403900,14387300,3923700,81080000,29568800,3241800
2020-04-30,183064000,46230100,9397900,7569800,2446000,10525900,5573600,142359500,68959100,3160200
2020-05-01,240616800,30415600,8552400,5613800,2521200,10042400,2632600,162659000,28231100,2346900
2020-05-04,133568000,19250700,7938900,7674400,2759800,7556900,2724000,96185500,17846300,1936600
2020-05-05,147751200,21071200,9222400,9241900,5143700,12011500,2444600,84958500,19221900,3090600
2020-05-06,142333600,21857000,8086600,14031200,6925200,16202900,1916800,55616000,15531000,4006200
2020-05-07,115215200,15152000,9343300,35487900,4603400,31027000,1631100,57638500,16190500,7313200
2020-05-08,133838400,12506000,8480400,13159500,4078700,20030600,2209800,80432500,19190300,12512500
2020-05-11,145946400,12911900,11726500,10273400,3673800,12720600,3259900,82598000,13839800,5108400
2020-05-12,162301200,14704600,12326500,9757600,3696100,17015500,2013100,79534500,13734500,8760800
2020-05-13,200622400,20684600,15646300,11142600,4369600,13970100,3377600,95327500,19401700,14597900
2020-05-14,158929200,17178900,15057800,9272900,2847500,16038900,5225700,68411000,12364700,6178400
2020-05-15,166348400,19383200,24691500,8361200,3023500,16312000,4279100,52592000,15939200,4755700
2020-05-18,135178400,20151900,19361500,8576400,3667400,16215500,4100400,58329000,15772400,4559800
2020-05-19,101729600,31843200,17933000,7779100,5264400,14225500,2534500,48182500,17386200,3284900
2020-05-20,111504800,50162900,14688400,7811300,3239000,10152200,2799100,36546500,26955500,3720300
2020-05-21,102688800,47782600,19026700,5612700,4136500,10082100,2328500,61273000,22881700,1956500
2020-05-22,81803200,33925600,25969100,5724100,2773600,6262000,1460200,49937500,13310700,5029000
2020-05-26,125522000,33178300,19269500,10267500,6465100,9682800,3447700,40448500,20489300,4745500
2020-05-27,112945200,34697600,29397300,9554800,6859600,11637100,4784800,57747500,24550900,3795600
2020-05-28,133560800,29377200,18372400,10026700,3753000,9939400,2576500,36278000,37254900,3391500
2020-05-29,153532400,23241500,18631400,9861900,3302600,8325500,5770600,58822500,39413300,3733500
2020-06-01,80791200,18223800,9746900,5658300,1843300,8709700,2495100,74697500,14583600,3176000
2020-06-02,87642800,20919000,9783000,6344400,2664400,18364200,2410200,67828000,15318400,3046600
2020-06-03,104491200,15380300,9136000,6732800,1892000,17089200,2506200,39747500,28396300,4598300
2020-06-04,87560400,17041500,10607000,7554500,2767200,13368100,3343100,44438500,20265100,4937700
2020-06-05,137250400,16750400,12043700,8446100,2477300,11127700,2950700,39059500,23211500,4011400
2020-06-08,95654400,15466500,9693400,5494400,1889500,8751100,2233700,70873500,20211900,3995000
2020-06-09,147712400,27462900,11712200,7265600,1517000,7749000,1794700,56941000,17840700,2222800
2020-06-10,166651600,20720700,15804500,5881800,1492100,9486700,2591300,92817000,17480700,3444800
2020-06-11,201662400,26708200,14591300,9041700,2288000,14754700,4216700,79582500,23727900,3840500
2020-06-12,200146000,22091400,14272700,7038100,2123300,9937300,2125400,83817000,14709400,2288300
2020-06-15,138808800,15340300,10000100,5115000,4060700,9813000,3415800,78486000,19342200,3711900
2020-06-16,165428800,15236700,13392900,6537300,2638800,13026400,2424900,70255500,20132400,4658500
2020-06-17,114406400,19578100,10207600,5582600,1843100,17113700,2484700,49454000,12266100,2537600
2020-06-18,96820400,15782500,6360200,8583700,3085800,8766900,2611500,48759500,10543600,1598200
2020-06-19,264476000,30081300,13104000,11332700,4020300,13879800,4819000,43398500,19345500,5070000
2020-06-22,135445200,18917800,9961700,7793800,2395600,17117000,2659300,31812000,12896600,4655500
2020-06-23,212155600,24017900,9377700,7693900,2430400,14042800,2653800,31826500,20549300,3134000
2020-06-24,192623200,20834900,11234300,8931800,3420000,13250400,2679200,54798000,16586800,3781500
2020-06-25,137522400,18704300,9401800,6650700,2419200,13569800,2755900,46272500,17802600,2190400
2020-06-26,205256800,76343900,14802100,8158700,2720800,19759100,10468400,44274500,56913600,5138400
2020-06-29,130646000,58514300,8556200,5423700,2740500,9210800,2830800,45132000,27482800,3983100
2020-06-30,140223200,33927100,9197300,6831900,2749100,7605100,1585600,84592500,20648000,2219500
2020-07-01,110737200,43399700,8166200,6869600,3448300,22480900,1986300,66634500,20779000,2786700
2020-07-02,114041600,30633600,9101400,5943600,3459400,15066300,2416100,86250500,14553700,2127100
2020-07-06,118655600,26206200,7897300,8348300,4350700,34424000,2402800,102849500,22400000,2645600
2020-07-07,112424400,27887800,8945000,5529400,3290900,28573900,2245900,107448500,27940900,5574700
2020-07-08,117092000,29791300,9137000,7233500,2057200,25627400,1457700,81556500,109654700,3243100
2020-07-09,125642800,22174900,12363700,6340000,2865300,21959300,1387300,58588000,34648800,2375400
2020-07-10,90257200,22982700,12441900,7583200,1708400,11260800,1202600,116688000,15238700,1627800
2020-07-13,191649200,24674900,11426900,10234800,3900900,18489500,2180900,194927000,22480600,2903300
2020-07-14,170989200,23378100,13566900,10624500,3591500,17175100,3039400,117090500,18533200,3842400
2020-07-15,153198000,19133600,10099600,6659700,2338500,9606900,2425800,81839000,16579900,1848800
2020-07-16,110577600,18880700,8624100,6630600,2086100,11827600,1362900,71504000,24353300,3319800
2020-07-17,92186800,18152400,6657100,7354000,2039800,6961700,1032900,46650000,18564800,2884000
2020-07-20,90318000,20872200,7121300,6025000,3161500,12424000,1578000,85607000,16867000,4300700
2020-07-21,103433200,19364200,6925900,5698400,3032600,10777800,1351000,80536000,19264300,2765000
2020-07-22,89001600,15427900,9182300,4669000,2182100,8437500,1078800,70805500,18185200,2609400
2020-07-23,197004400,21771800,10291500,6999600,3017300,11010200,1296200,121642500,90266700,4404300
2020-07-24,185438800,18325800,11832300,6256100,2418800,8060000,1302600,96983000,23068300,2639700
2020-07-27,121214000,13163100,7303300,6868800,2689900,9685700,1612900,80243500,22911300,3975200
2020-07-28,103625600,14170100,6790900,6125700,3847400,7126100,967900,79043500,13566800,2133900
2020-07-29,90329200,13588300,7112700,15436600,6492300,8693400,1862900,47134500,10675600,1966900
2020-07-30,158130000,20615300,7722000,16803600,2783900,10192300,3985700,38105000,9997400,3843700
2020-07-31,374336800,53005100,9652000,10863400,2332500,8599700,2478700,61041000,18624600,2935700
2020-08-03,308151200,23124900,10318000,7958700,2646600,11472600,1741400,44046500,15488000,2668800
2020-08-04,173071600,17183500,7758400,5771600,1618400,10870300,2923500,42075000,10596700,3260900
2020-08-05,121776800,13050100,6248100,7565800,1551600,39507000,27423400,24739000,10024000,2506400
2020-08-06,202428800,45241600,6107900,5821400,1287200,19352800,10382100,29961500,10478900,6475700
2020-08-07,198045600,72766400,8562900,6525300,1634500,15577300,9661000,44482000,11341100,27336800
2020-08-10,212403600,30248800,10694900,8792200,2405200,13066300,9062200,37611500,29298400,4000900
2020-08-11,187902400,28238300,8862800,9155300,2270900,13157100,6227800,43129000,20486000,4101700
2020-08-12,165598000,21415700,11610300,7936600,1703900,10596900,4050500,109147000,11009500,3248600
2020-08-13,210082000,17374000,9361500,10082400,1401800,9835000,4345200,102126500,13259400,4407800
2020-08-14,165565200,14792700,9160900,4848000,1599100,6654700,3569700,62888000,10377300,3038600
2020-08-17,119561600,13351100,15532500,6279300,1269100,13280500,6643000,101211500,10188500,3421000
2020-08-18,105633600,18690400,12586200,5362500,1287600,8523400,6587700,82372500,8572500,3553300
2020-08-19,145538000,23291500,15565600,6865300,1232200,6539900,4745900,61026500,17077200,3698500
2020-08-20,126907200,20299700,23034700,6773000,1332400,12428100,3057700,103059000,7745400,2496300
2020-08-21,338054800,15538600,24996700,6092500,1287400,8630500,6260300,107448000,9758600,1820000
2020-08-24,345937600,23685600,12264100,5404100,1820700,8807700,5660600,100318000,20496600,1982300
2020-08-25,211495600,42127200,7226900,5108200,1691900,6429400,3268500,53294500,12470500,2037400
2020-08-26,163022400,69015200,8031100,6072200,2806800,7689900,3775500,71197000,12532500,3687500
2020-08-27,155552400,30301300,7940100,6051900,1553700,11617200,2796900,118465000,13055000,2512100
2020-08-28,187630000,17157400,13429000,4580300,1337500,6292000,3291300,100406000,8024400,1823600
2020-08-31,225702700,17345100,12521000,5628700,1126400,7630200,3461600,118374400,7468300,2131300
2020-09-01,151948100,17295900,12782900,6234600,2082700,12306400,3028600,89841100,10468000,2383800
2020-09-02,200119000,24341400,21850300,7219500,2706500,11214800,3060200,96176100,26800000,4678100
2020-09-03,257599600,32294100,23628200,16006900,2931700,16421200,4899700,87596100,18760800,3415200
2020-09-04,332607200,30333700,36592100,17034100,3470100,17995200,4980100,110321900,17825000,3314900
2020-09-08,231366600,24864000,19893200,9282400,2104900,10681400,2927800,115465700,16117300,2742000
2020-09-09,176940500,22918800,18405000,8542000,1810500,9463600,2253400,79465800,10744000,3248900
2020-09-10,182274400,24814700,17467100,6580700,1721100,6711500,2045100,84930600,10412300,2935300
2020-09-11,180860300,18913900,15923200,8110400,1642300,8428400,2675100,60717500,9885500,3006000
2020-09-14,140150100,24093800,30043600,7053100,1662000,7754800,1804500,83020600,9418400,3283200
2020-09-15,184642000,18478500,18188900,7763400,1833200,18550000,1482000,97298200,14105000,5547600
2020-09-16,154679000,29183400,13909600,8170100,3632100,10200500,2493300,72279300,18883300,6688600
2020-09-17,178011000,31281400,19812800,11840100,3758800,11972200,3457400,76779200,12753000,5172100
2020-09-18,287104900,28130800,17461500,13557200,2437500,8886600,4441300,86406800,19493000,4695800
2020-09-21,195713800,24709400,18026100,13765600,2229200,12662700,2898600,109476800,13790000,3820900
2020-09-22,183055400,30293100,16161300,8939300,2490100,11189700,3728400,79580800,22379000,3645700
2020-09-23,150718700,19641300,16175300,6782400,1830200,8867000,2960400,95074200,64803800,3653200
2020-09-24,167743300,20006800,18281000,7374500,1644100,13213900,1960300,96561100,27772800,2732300
2020-09-25,149981400,18351300,14700400,7606500,1980800,8782800,3605800,67208500,15456600,2619100
2020-09-28,137672400,18826300,14345200,7590600,1870900,10287100,2273200,49719600,11672200,2678400
2020-09-29,99382200,20200200,15536500,6732600,3117600,12079900,2137200,50219300,13585100,1789400
2020-09-30,142675200,20142500,17229600,7939600,1931300,6561200,2632100,48145600,12923400,3415800
2020-10-01,116120400,20009800,13125100,7268900,1754400,6723500,1817800,50741500,18687000,3571500
2020-10-02,144712000,16367600,13812400,6546400,1328200,11160200,2397800,71430000,13496800,2255300
2020-10-05,106243800,12822300,11995500,5024100,1568600,16666700,1651200,44722800,11202400,2416800
2020-10-06,161498200,18696900,19610500,5921800,1452400,12544000,1753300,49146300,15666600,3297700
2020-10-07,96849000,23133400,10452100,4228700,1252500,7119300,2308700,43127700,19407700,3546400
2020-10-08,83477200,16312800,9472500,5582600,1078800,7133400,1257700,40421100,11355500,2325500
2020-10-09,100506900,14107800,8672300,7082400,1127700,6719700,1595400,28925700,8285400,1864800
2020-10-12,240226800,31019300,10868600,10603200,1323800,7964700,1837000,38791100,24162400,2495200
2020-10-13,262330500,18063300,8615100,8145300,1121800,6399900,4452800,34463700,9805900,2395300
2020-10-14,150712000,15577800,6902500,8588100,1199500,6165800,2184400,47879700,14449000,2487400
2020-10-15,112559200,15416100,6680600,7626700,1057700,6810100,2062500,35672400,19823800,3465800
2020-10-16,115393800,16622700,6059800,9662200,1061500,5292800,1277400,32775900,13005300,3896100
