time,SQ,TSLA,AAPL,GOOG,DIS,JPM,TDOC
2017-05-16 00:00:00-04:00,20.33,317.01,155.47,943.0,107.97,87.61,28.55
2017-05-17 00:00:00-04:00,19.56,306.0,150.2,919.84,106.325,84.23,27.575
2017-05-18 00:00:00-04:00,19.685,313.0599,152.51,930.14,104.27,84.0,28.5
2017-05-19 00:00:00-04:00,19.91,310.74,153.05,934.02,107.49,84.76,29.65
2017-05-22 00:00:00-04:00,20.95,310.3,153.96,941.86,107.61,84.69,28.5
2017-05-23 00:00:00-04:00,21.6635,303.86,153.8,948.79,107.07,85.77,29.05
2017-05-24 00:00:00-04:00,21.93,310.22,153.3,954.96,107.74,85.7,29.05
2017-05-25 00:00:00-04:00,22.33,316.83,153.91,969.54,104.84,85.34,30.45
2017-05-26 00:00:00-04:00,22.33,325.05,153.59,971.23,105.96,85.34,30.25
2017-05-30 00:00:00-04:00,22.755,335.12,153.67,975.74,105.89,83.88,29.65
2017-05-31 00:00:00-04:00,23.0,341.01,152.77,964.86,107.92,82.15,30.6
2017-06-01 00:00:00-04:00,23.225,340.29,153.18,967.04,105.76,83.07,31.0
2017-06-02 00:00:00-04:00,23.21,339.85,155.45,975.59,104.75,82.54,32.9
2017-06-05 00:00:00-04:00,23.38,347.32,153.93,983.11,106.51,82.79,32.4
2017-06-06 00:00:00-04:00,24.21,352.8,154.45,976.56,105.51,82.97,33.5
2017-06-07 00:00:00-04:00,24.285,359.55,155.37,980.82,103.52,83.88,34.0
2017-06-08 00:00:00-04:00,24.795,370.01,154.92,983.4,104.32,84.9536,33.0
2017-06-09 00:00:00-04:00,23.02,357.45,148.97,949.93,105.62,86.96,31.6
2017-06-12 00:00:00-04:00,23.595,358.99,145.4,942.89,107.05,86.99,30.65
2017-06-13 00:00:00-04:00,23.48,375.95,146.59,953.41,104.15,87.27,32.55
2017-06-14 00:00:00-04:00,23.47,380.6599,145.16,950.76,103.74,87.0932,32.95
2017-06-15 00:00:00-04:00,23.99,375.34,144.3,942.6,105.95,86.57,33.4
2017-06-16 00:00:00-04:00,23.55,371.4,142.25,939.73,105.53,86.18,34.0
2017-06-19 00:00:00-04:00,24.199,369.8,146.34,957.25,105.32,88.01,35.75
2017-06-20 00:00:00-04:00,23.84,372.24,145.01,950.44,103.94,87.54,32.625
2017-06-21 00:00:00-04:00,24.15,376.4,145.87,959.51,104.83,87.14,33.8
2017-06-22 00:00:00-04:00,24.27,382.61,145.63,957.1,104.22,87.05,34.65
2017-06-23 00:00:00-04:00,24.17,383.23,146.29,965.59,104.435,86.84,36.05
2017-06-26 00:00:00-04:00,23.92,377.47,145.8,952.0777,105.55,87.26,35.7
2017-06-27 00:00:00-04:00,23.31,362.36,143.78,928.13,105.44,88.08,34.8
2017-06-28 00:00:00-04:00,24.3,371.01,145.83,940.49,104.44,89.81,36.2
2017-06-29 00:00:00-04:00,23.41,360.8899,143.67,917.76,105.68,91.16,35.3
2017-06-30 00:00:00-04:00,23.4599,361.73,144.03,908.73,103.85,91.41,34.65
2017-07-03 00:00:00-04:00,22.83,352.52,143.5,898.42,107.48,92.72,34.25
2017-07-05 00:00:00-04:00,23.7657,327.0,144.09,911.78,103.24,93.66,35.1
2017-07-06 00:00:00-04:00,23.23,308.72,142.72,906.7,102.53,93.38,34.65
2017-07-07 00:00:00-04:00,23.59,313.15,144.17,918.52,103.28,93.85,35.2
2017-07-10 00:00:00-04:00,23.93,315.97,145.09,928.79,102.76,93.2,35.0
2017-07-11 00:00:00-04:00,25.44,327.19,145.55,930.3,103.86,92.82,35.225
2017-07-12 00:00:00-04:00,26.2158,329.4,145.77,943.84,103.55,92.54,35.4
2017-07-13 00:00:00-04:00,25.99,323.29,147.78,947.159,104.24,93.2,34.7
2017-07-14 00:00:00-04:00,26.3193,327.67,149.04,956.0,105.09,92.24,35.35
2017-07-17 00:00:00-04:00,26.185,319.4,149.6,953.7,104.79,91.35,34.85
2017-07-18 00:00:00-04:00,26.58,328.22,150.08,965.21,104.91,91.05,35.1
2017-07-19 00:00:00-04:00,26.35,325.25,151.02,970.9,106.81,91.2,35.2
2017-07-20 00:00:00-04:00,26.39,329.8,150.35,968.47,107.41,91.24,34.4
2017-07-21 00:00:00-04:00,26.8101,328.24,150.3,972.92,106.24,90.87,34.35
2017-07-24 00:00:00-04:00,26.73,342.14,152.11,983.3,107.04,91.35,34.3
2017-07-25 00:00:00-04:00,26.87,339.58,152.75,950.65,105.57,92.8,34.7
2017-07-26 00:00:00-04:00,27.31,343.75,153.5,947.8,106.92,91.93,34.3
2017-07-27 00:00:00-04:00,25.905,334.4,150.55,934.09,109.99,91.55,32.5
2017-07-28 00:00:00-04:00,26.18,334.88,149.49,941.5,109.08,91.27,33.8
2017-07-31 00:00:00-04:00,26.32,323.34,148.77,930.5,109.05,91.81,32.75
2017-08-01 00:00:00-04:00,26.8,319.55,150.05,930.83,110.61,92.995,32.6
2017-08-02 00:00:00-04:00,26.404,325.83,157.15,929.89,108.65,93.079,30.75
2017-08-03 00:00:00-04:00,25.2066,347.0772,155.51,923.76,109.07,92.46,30.3
2017-08-04 00:00:00-04:00,25.21,357.0026,156.34,927.34,107.64,93.68,30.95
2017-08-07 00:00:00-04:00,25.69,355.17,158.79,928.85,106.34,94.02,31.75
2017-08-08 00:00:00-04:00,26.01,365.27,160.1,926.76,106.98,93.67,32.6
2017-08-09 00:00:00-04:00,25.58,363.64,161.1,922.9,102.78,93.51,31.95
2017-08-10 00:00:00-04:00,24.64,355.4,155.32,907.23,101.34,92.19,30.7
2017-08-11 00:00:00-04:00,24.81,357.87,157.49,914.45,102.0,91.45,30.4
2017-08-14 00:00:00-04:00,25.18,363.8,159.78,922.66,101.37,92.45,30.75
2017-08-15 00:00:00-04:00,24.82,362.23,161.64,922.19,100.7,92.74,31.2
2017-08-16 00:00:00-04:00,24.99,362.91,160.92,927.27,102.22,92.11,30.1
2017-08-17 00:00:00-04:00,24.53,351.85,157.86,911.01,101.39,90.66,30.1
2017-08-18 00:00:00-04:00,24.83,347.51,157.51,910.71,100.69,90.76,29.5
2017-08-21 00:00:00-04:00,24.45,337.87,157.16,906.32,100.36,90.61,28.95
2017-08-22 00:00:00-04:00,25.33,341.27,159.78,924.6,102.78,91.57,29.05
2017-08-23 00:00:00-04:00,25.47,352.75,159.99,927.55,101.5,91.68,29.25
2017-08-24 00:00:00-04:00,25.655,352.94,159.31,921.69,101.53,91.5,29.95
2017-08-25 00:00:00-04:00,25.0,347.99,159.86,915.89,102.439,91.9,29.8
2017-08-28 00:00:00-04:00,24.895,345.66,161.47,913.7396,102.57,91.6,32.675
2017-08-29 00:00:00-04:00,25.035,347.24,162.92,921.31,102.6,91.09,33.425
2017-08-30 00:00:00-04:00,25.75,353.13,163.33,929.57,102.87,91.3,33.25
2017-08-31 00:00:00-04:00,26.1,355.89,163.97,939.05,100.39,90.89,33.6
2017-09-01 00:00:00-04:00,25.911,355.22,164.04,937.02,101.51,91.72,34.4
2017-09-05 00:00:00-04:00,25.77,349.5,162.08,927.97,101.6,89.49,33.25
2017-09-06 00:00:00-04:00,26.07,344.66,161.92,927.81,101.5,90.12,32.95
2017-09-07 00:00:00-04:00,26.31,350.61,161.27,936.02,97.01,88.52,31.7
2017-09-08 00:00:00-04:00,26.53,343.3,158.63,926.5,97.1,88.42,32.95
2017-09-11 00:00:00-04:00,27.58,363.68,161.49,928.76,96.32,89.7,33.75
2017-09-12 00:00:00-04:00,27.25,362.71,160.85,932.12,97.91,90.89,34.0
2017-09-13 00:00:00-04:00,27.48,366.0601,159.62,934.82,98.03,91.15,34.7
2017-09-14 00:00:00-04:00,28.64,377.44,158.27,925.0,97.95,91.01,37.0
2017-09-15 00:00:00-04:00,28.5,379.81,159.88,920.42,98.55,91.57,35.95
2017-09-18 00:00:00-04:00,28.675,384.61,158.64,915.0,98.11,92.92,33.5
2017-09-19 00:00:00-04:00,28.56,374.82,158.72,921.82,98.44,93.94,31.35
2017-09-20 00:00:00-04:00,28.48,373.9,156.05,931.54,99.22,94.56,30.85
2017-09-21 00:00:00-04:00,28.41,366.43,153.41,932.46,98.1,95.05,31.65
2017-09-22 00:00:00-04:00,28.74,351.0,151.76,928.51,98.56,94.79,32.7
2017-09-25 00:00:00-04:00,27.46,344.88,150.56,920.97,98.78,94.1,31.45
2017-09-26 00:00:00-04:00,27.61,345.25,153.22,924.86,98.64,93.71,31.15
2017-09-27 00:00:00-04:00,28.06,340.99,154.2,944.49,98.45,95.19,31.4
2017-09-28 00:00:00-04:00,28.48,339.52,153.26,949.89,98.045,95.35,32.65
2017-09-29 00:00:00-04:00,28.81,341.02,154.0,958.95,98.55,95.48,33.15
2017-10-02 00:00:00-04:00,29.38,341.45,153.81,952.901,99.87,96.85,34.2
2017-10-03 00:00:00-04:00,29.94,348.14,154.47,957.72,100.78,97.38,34.75
2017-10-04 00:00:00-04:00,30.14,354.9887,153.47,951.66,100.51,96.36,34.8
2017-10-05 00:00:00-04:00,30.76,355.14,155.4,969.96,100.12,97.09,34.35
2017-10-06 00:00:00-04:00,30.78,356.834,155.29,978.38,99.27,96.9199,34.375
2017-10-09 00:00:00-04:00,31.07,342.84,155.82,977.0,99.56,96.38,33.6
2017-10-10 00:00:00-04:00,31.32,355.6,155.9,972.6,99.59,97.17,32.3
2017-10-11 00:00:00-04:00,31.9965,354.6,156.54,989.21,97.76,96.75,32.3
2017-10-12 00:00:00-04:00,32.82,355.65,156.01,987.91,96.16,95.96,32.8
2017-10-13 00:00:00-04:00,32.81,355.49,157.01,989.98,97.43,95.88,32.1
2017-10-16 00:00:00-04:00,33.22,350.46,159.87,991.99,98.0989,97.84,32.7
2017-10-17 00:00:00-04:00,32.69,355.73,160.47,991.87,98.32,97.62,34.0
2017-10-18 00:00:00-04:00,32.52,359.72,159.77,993.01,98.25,97.99,34.25
2017-10-19 00:00:00-04:00,32.1103,351.81,155.98,984.45,98.22,98.14,34.05
2017-10-20 00:00:00-04:00,32.495,345.1,156.25,988.18,99.4,99.505,34.2
2017-10-23 00:00:00-04:00,32.52,337.06,156.2,968.71,98.76,99.36,33.175
2017-10-24 00:00:00-04:00,32.71,337.33,157.09,970.16,97.51,100.93,32.95
2017-10-25 00:00:00-04:00,32.9,325.76,156.41,973.52,97.78,101.04,32.0
2017-10-26 00:00:00-04:00,34.11,326.1,157.42,972.49,98.56,101.73,31.75
2017-10-27 00:00:00-04:00,35.2,320.8726,163.03,1019.25,97.53,101.76,32.9688
2017-10-30 00:00:00-04:00,35.75,320.035,166.72,1017.11,98.06,101.38,32.0
2017-10-31 00:00:00-04:00,37.19,331.52,169.05,1016.65,97.8,100.6,33.1
2017-11-01 00:00:00-04:00,36.47,321.1,166.87,1025.09,98.24,100.92,30.725
2017-11-02 00:00:00-04:00,36.08,299.24,168.07,1025.35,97.57,101.55,32.1
2017-11-03 00:00:00-04:00,36.89,306.09,172.48,1031.69,98.61,101.41,32.45
2017-11-06 00:00:00-05:00,37.19,302.7,174.32,1025.46,100.65,100.77,31.25
2017-11-07 00:00:00-05:00,36.77,306.03,174.79,1032.98,101.6,98.72,31.35
2017-11-08 00:00:00-05:00,36.71,304.31,176.24,1039.96,101.19,97.64,29.625
2017-11-09 00:00:00-05:00,37.97,302.98,175.87,1031.05,101.86,97.62,29.65
2017-11-10 00:00:00-05:00,39.2,302.92,174.66,1027.62,104.79,97.52,29.025
2017-11-13 00:00:00-05:00,39.99,315.4,173.98,1025.75,104.75,97.86,29.425
2017-11-14 00:00:00-05:00,39.75,308.7,171.34,1026.0,102.35,97.26,28.3
2017-11-15 00:00:00-05:00,40.66,311.25,169.09,1021.13,103.7,98.19,28.0
2017-11-16 00:00:00-05:00,41.89,312.5,171.1,1032.51,103.6,98.5,28.65
2017-11-17 00:00:00-05:00,44.18,314.97,170.11,1019.31,103.44,98.12,28.425
2017-11-20 00:00:00-05:00,45.22,308.72,169.99,1018.8,102.74,99.02,30.4
2017-11-21 00:00:00-05:00,48.07,317.8,173.13,1034.49,102.96,98.98,33.5
2017-11-22 00:00:00-05:00,48.81,312.63,174.94,1035.96,102.74,98.62,34.05
2017-11-24 00:00:00-05:00,48.86,315.54,174.96,1040.53,102.65,98.31,35.2
2017-11-27 00:00:00-05:00,41.0001,316.74,174.08,1054.36,102.78,97.931,36.75
2017-11-28 00:00:00-05:00,42.55,317.61,173.0,1047.41,102.58,101.37,36.75
2017-11-29 00:00:00-05:00,39.12,307.55,169.49,1021.35,104.4,103.73,35.55
2017-11-30 00:00:00-05:00,39.2099,308.95,171.75,1020.93,103.98,104.53,37.1
2017-12-01 00:00:00-05:00,38.22,306.53,171.0,1009.83,105.23,104.78,35.75
2017-12-04 00:00:00-05:00,36.86,305.23,169.76,998.9,110.23,106.94,33.6
2017-12-05 00:00:00-05:00,37.595,303.7,169.65,1005.15,107.11,105.71,32.75
2017-12-06 00:00:00-05:00,37.6148,313.27,169.05,1018.69,105.46,104.96,31.5
2017-12-07 00:00:00-05:00,38.7299,311.26,169.33,1031.01,105.29,104.63,33.75
2017-12-08 00:00:00-05:00,38.082,315.06,169.36,1036.95,104.23,105.93,33.55
2017-12-11 00:00:00-05:00,38.31,328.9,172.66,1041.11,106.81,105.6074,32.3
2017-12-12 00:00:00-05:00,38.08,340.94,171.73,1041.05,107.4,106.86,33.25
2017-12-13 00:00:00-05:00,36.215,339.03,172.31,1040.61,107.61,105.53,34.65
2017-12-14 00:00:00-05:00,37.02,337.88,172.22,1049.57,110.66,104.7,34.0
2017-12-15 00:00:00-05:00,37.02,343.43,173.88,1064.25,111.22,106.07,35.9
2017-12-18 00:00:00-05:00,37.76,338.81,176.43,1077.14,111.14,107.02,36.4
2017-12-19 00:00:00-05:00,36.91,330.99,174.53,1070.68,111.92,106.52,35.6
2017-12-20 00:00:00-05:00,35.66,328.903,174.36,1065.1,109.7,106.15,35.6
2017-12-21 00:00:00-05:00,35.87,331.6,175.01,1064.28,109.57,107.84,35.15
2017-12-22 00:00:00-05:00,35.13,325.19,175.05,1060.12,108.71,107.48,35.2
2017-12-26 00:00:00-05:00,35.05,317.29,170.57,1056.75,108.12,107.01,35.925
2017-12-27 00:00:00-05:00,35.74,311.63,170.58,1048.47,107.63,107.21,35.6
2017-12-28 00:00:00-05:00,35.11,315.36,171.07,1048.14,107.75,107.77,35.45
2017-12-29 00:00:00-05:00,34.67,311.4,169.3,1046.47,107.8,107.21,34.9
2018-01-02 00:00:00-05:00,36.1786,320.29,172.26,1064.9,111.8,108.0,36.2
2018-01-03 00:00:00-05:00,37.31,317.01,172.18,1082.0,112.26,108.04,36.9
2018-01-04 00:00:00-05:00,38.1,314.62,173.02,1086.4,112.23,109.05,37.15
2018-01-05 00:00:00-05:00,41.14,316.55,174.96,1101.86,111.58,108.26,37.45
2018-01-08 00:00:00-05:00,40.77,336.41,174.34,1106.41,110.0,108.48,36.05
2018-01-09 00:00:00-05:00,40.8764,333.69,174.33,1106.82,109.97,109.23,34.455
2018-01-10 00:00:00-05:00,40.84,334.72,174.245,1102.05,109.47,110.21,33.05
2018-01-11 00:00:00-05:00,42.29,337.93,175.27,1105.56,110.97,110.83,33.2
2018-01-12 00:00:00-05:00,41.25,336.22,177.0,1122.49,112.48,112.67,32.65
2018-01-16 00:00:00-05:00,39.32,340.04,176.2,1121.4,110.68,112.23,32.7
2018-01-17 00:00:00-05:00,40.07,347.1,179.1,1132.56,111.98,113.04,32.45
2018-01-18 00:00:00-05:00,40.26,344.51,179.27,1129.8,110.46,113.28,31.3
2018-01-19 00:00:00-05:00,42.54,349.965,178.45,1137.46,110.54,113.01,32.65
2018-01-22 00:00:00-05:00,45.3,351.6,177.01,1155.81,111.09,114.36,32.8
2018-01-23 00:00:00-05:00,45.02,352.8,176.96,1169.97,110.42,114.22,34.55
2018-01-24 00:00:00-05:00,44.325,345.92,174.22,1164.25,110.52,115.71,34.85
2018-01-25 00:00:00-05:00,45.12,337.55,171.1,1170.37,110.56,115.7,35.35
2018-01-26 00:00:00-05:00,45.97,342.7001,171.45,1175.59,112.19,116.13,36.475
2018-01-29 00:00:00-05:00,45.43,349.339,167.96,1174.68,111.51,116.17,36.1
2018-01-30 00:00:00-05:00,45.51,345.82,166.96,1164.21,110.12,115.12,36.35
2018-01-31 00:00:00-05:00,46.91,354.46,167.47,1171.72,108.71,115.69,37.4
2018-02-01 00:00:00-05:00,44.44,349.25,167.7,1167.0,110.49,116.87,37.05
2018-02-02 00:00:00-05:00,43.59,343.75,160.41,1111.96,108.6,114.225,35.3
2018-02-05 00:00:00-05:00,41.02,333.15,156.49,1054.66,104.65,108.63,33.9
2018-02-06 00:00:00-05:00,41.6,333.97,163.06,1081.44,106.17,112.11,34.7
2018-02-07 00:00:00-05:00,41.67,344.77,159.52,1048.77,104.7,112.87,34.15
2018-02-08 00:00:00-05:00,39.5,315.45,155.16,1001.54,101.27,107.9128,33.05
2018-02-09 00:00:00-05:00,39.56,310.42,156.22,1037.32,103.09,110.18,32.95
2018-02-12 00:00:00-05:00,39.9,315.71,162.75,1052.48,103.31,111.73,33.8
2018-02-13 00:00:00-05:00,42.12,323.5,164.3451,1051.99,104.1,112.47,34.1
2018-02-14 00:00:00-05:00,41.85,322.2229,167.36,1069.71,104.61,115.07,35.75
2018-02-15 00:00:00-05:00,44.29,334.12,173.0,1089.73,105.2,115.53,36.85
2018-02-16 00:00:00-05:00,44.106,335.49,172.45,1095.07,106.43,114.71,37.15
2018-02-20 00:00:00-05:00,44.93,334.76,171.85,1102.71,105.94,114.64,37.75
2018-02-21 00:00:00-05:00,44.09,333.38,171.01,1111.33,105.04,115.2,38.7
2018-02-22 00:00:00-05:00,44.9,346.32,172.61,1106.6,105.24,114.99,38.8
2018-02-23 00:00:00-05:00,44.86,352.04,175.56,1127.28,107.32,117.35,37.95
